img,ratio
13937.jpg,0.15495867768595042
13938.jpg,0.3333333333333333
13939.jpg,0.12254901960784313
1394.jpg,0.3125
13940.jpg,0.5545286506469501
13941.jpg,0.19206145966709348
13942.jpg,0.29296875
13943.jpg,0.2926829268292683
13944.jpg,0.10533707865168539
13945.jpg,0.12254901960784313
13946.jpg,0.28901734104046245
13947.jpg,0.15368852459016394
13948.jpg,0.23059185242121444
13949.jpg,0.32679738562091504
1395.jpg,0.146484375
13950.jpg,0.4172461752433936
13951.jpg,0.32858707557502737
13952.jpg,0.3
13953.jpg,0.15495867768595042
13954.jpg,0.14285714285714285
13955.jpg,0.146484375
13956.jpg,0.49019607843137253
13957.jpg,0.436046511627907
13958.jpg,0.15495867768595042
13959.jpg,0.45248868778280543
1396.jpg,0.6493506493506493
13960.jpg,0.14285714285714285
13961.jpg,0.14285714285714285
13962.jpg,0.15495867768595042
13963.jpg,0.16703786191536749
13964.jpg,0.3516998827667057
13965.jpg,0.25
13966.jpg,0.6493506493506493
13967.jpg,0.4437869822485207
13968.jpg,0.4918032786885246
13969.jpg,0.6
1397.jpg,0.075
13970.jpg,0.4411764705882353
13971.jpg,0.125
13972.jpg,0.594059405940594
13973.jpg,0.15495867768595042
13974.jpg,0.6493506493506493
13975.jpg,0.33482142857142855
13976.jpg,0.1282051282051282
13977.jpg,0.390625
13978.jpg,0.19736842105263158
13979.jpg,0.1405152224824356
1398.jpg,0.49019607843137253
13980.jpg,0.40160642570281124
13981.jpg,0.22658610271903323
13982.jpg,0.12254901960784313
13983.jpg,0.28116213683223995
13984.jpg,0.23961661341853036
13985.jpg,0.46875
13986.jpg,0.1953125
13987.jpg,0.6493506493506493
13988.jpg,0.25
13989.jpg,0.6185567010309279
1399.jpg,0.6382978723404256
13990.jpg,0.29615004935834155
13991.jpg,0.5
13992.jpg,0.22091310751104565
13993.jpg,0.625
13994.jpg,0.15495867768595042
13995.jpg,0.12254901960784313
13996.jpg,0.3125
13997.jpg,0.46875
13998.jpg,0.09191176470588236
13999.jpg,0.12919896640826872
14.jpg,0.146484375
140.jpg,0.3125
1400.jpg,0.06510416666666667
14000.jpg,0.12254901960784313
14001.jpg,0.20053475935828877
14002.jpg,0.37453183520599254
14003.jpg,0.5
14004.jpg,0.1875
14005.jpg,0.1953125
14006.jpg,0.29296875
14007.jpg,0.6493506493506493
14008.jpg,0.3125
14009.jpg,0.3333333333333333
1401.jpg,0.15625
14010.jpg,0.6
14011.jpg,0.12254901960784313
14012.jpg,0.3
14013.jpg,0.5
14014.jpg,0.5555555555555556
14015.jpg,0.08680555555555555
14016.jpg,0.12254901960784313
14017.jpg,0.1953125
14018.jpg,0.6493506493506493
14019.jpg,0.09191176470588236
1402.jpg,0.2242152466367713
14020.jpg,0.6493506493506493
14021.jpg,0.43923865300146414
14022.jpg,0.3
14023.jpg,0.5
14024.jpg,0.46875
14025.jpg,0.4702194357366771
14026.jpg,0.4411764705882353
14027.jpg,0.14285714285714285
14028.jpg,0.5
14029.jpg,0.12919896640826872
1403.jpg,0.12254901960784313
14030.jpg,0.6493506493506493
14031.jpg,0.351288056206089
14032.jpg,0.15772870662460567
14033.jpg,0.20215633423180593
14034.jpg,0.146484375
14035.jpg,0.46875
14036.jpg,0.3516998827667057
14037.jpg,0.14285714285714285
14038.jpg,0.09339975093399751
14039.jpg,0.12254901960784313
1404.jpg,0.5660377358490566
14040.jpg,0.4166666666666667
14041.jpg,0.12254901960784313
14042.jpg,0.4166666666666667
14043.jpg,0.15495867768595042
14044.jpg,0.4166666666666667
14045.jpg,0.06510416666666667
14046.jpg,0.2777777777777778
14047.jpg,0.5524861878453039
14048.jpg,0.46875
14049.jpg,0.6493506493506493
1405.jpg,0.25
14050.jpg,0.390625
14051.jpg,0.14285714285714285
14052.jpg,0.3
14053.jpg,0.48154093097913325
14054.jpg,0.1953125
14055.jpg,0.2777777777777778
14056.jpg,0.3125
14057.jpg,0.3125
14058.jpg,0.25
14059.jpg,0.12254901960784313
1406.jpg,0.3125
14060.jpg,0.1953125
14061.jpg,0.41841004184100417
14062.jpg,0.1965923984272608
14063.jpg,0.5
14064.jpg,0.5565862708719852
14065.jpg,0.46875
14066.jpg,0.12254901960784313
14067.jpg,0.12919896640826872
14068.jpg,0.3125
14069.jpg,0.12254901960784313
1407.jpg,0.12234910277324633
14070.jpg,0.1
14071.jpg,0.46875
14072.jpg,0.21067415730337077
14073.jpg,0.1953125
14074.jpg,0.15495867768595042
14075.jpg,0.16375545851528384
14076.jpg,0.14285714285714285
14077.jpg,0.4694835680751174
14078.jpg,0.4166666666666667
14079.jpg,0.1
1408.jpg,0.42857142857142855
14080.jpg,0.34762456546929316
14081.jpg,0.125
14082.jpg,0.6493506493506493
14083.jpg,0.31282586027111575
14084.jpg,0.13020833333333334
14085.jpg,0.14285714285714285
14086.jpg,0.24429967426710097
14087.jpg,0.46875
14088.jpg,0.2777777777777778
14089.jpg,0.2926829268292683
1409.jpg,0.08680555555555555
14090.jpg,0.5836575875486382
14091.jpg,0.21052631578947367
14092.jpg,0.13774104683195593
14093.jpg,0.36764705882352944
14094.jpg,0.05
14095.jpg,0.12254901960784313
14096.jpg,0.15
14097.jpg,0.20229265003371544
14098.jpg,0.12254901960784313
14099.jpg,0.3337041156840934
141.jpg,0.46875
1410.jpg,0.625
14100.jpg,0.3
14101.jpg,0.3
14102.jpg,0.3333333333333333
14103.jpg,0.40431266846361186
14104.jpg,0.6493506493506493
14105.jpg,0.12254901960784313
14106.jpg,0.6493506493506493
14107.jpg,0.3516998827667057
14108.jpg,0.1278772378516624
14109.jpg,0.5660377358490566
1411.jpg,0.6493506493506493
14110.jpg,0.27548209366391185
14111.jpg,0.078125
14112.jpg,0.6493506493506493
14113.jpg,0.27522935779816515
14114.jpg,0.09202453987730061
14115.jpg,0.08680555555555555
14116.jpg,0.1953125
14117.jpg,0.14285714285714285
14118.jpg,0.3058103975535168
14119.jpg,0.625
1412.jpg,0.12919896640826872
14120.jpg,0.15625
14121.jpg,0.4942339373970346
14122.jpg,0.375
14123.jpg,0.16759776536312848
14124.jpg,0.12254901960784313
14125.jpg,0.5628517823639775
14126.jpg,0.5
14127.jpg,0.21978021978021978
14128.jpg,0.49019607843137253
14129.jpg,0.6
1413.jpg,0.6493506493506493
14130.jpg,0.12254901960784313
14131.jpg,0.6493506493506493
14132.jpg,0.46875
14133.jpg,0.14285714285714285
14134.jpg,0.3333333333333333
14135.jpg,0.28873917228103946
14136.jpg,0.5671077504725898
14137.jpg,0.25
14138.jpg,0.45662100456621
14139.jpg,0.46875
1414.jpg,0.3138075313807531
14140.jpg,0.20833333333333334
14141.jpg,0.5145797598627787
14142.jpg,0.4166666666666667
14143.jpg,0.4172461752433936
14144.jpg,0.6493506493506493
14145.jpg,0.25
14146.jpg,0.12254901960784313
14147.jpg,0.15495867768595042
14148.jpg,0.3125
14149.jpg,0.09179926560587515
1415.jpg,0.12254901960784313
14150.jpg,0.4918032786885246
14151.jpg,0.6493506493506493
14152.jpg,0.390625
14153.jpg,0.16304347826086957
14154.jpg,0.12254901960784313
14155.jpg,0.12254901960784313
14156.jpg,0.15432098765432098
14157.jpg,0.1953125
14158.jpg,0.46875
14159.jpg,0.4059539918809202
1416.jpg,0.3125
14160.jpg,0.18450184501845018
14161.jpg,0.2188183807439825
14162.jpg,0.1953125
14163.jpg,0.15495867768595042
14164.jpg,0.46875
14165.jpg,0.16825574873808188
14166.jpg,0.12254901960784313
14167.jpg,0.20380434782608695
14168.jpg,0.17857142857142858
14169.jpg,0.46875
1417.jpg,0.12254901960784313
14170.jpg,0.2054794520547945
14171.jpg,0.08680555555555555
14172.jpg,0.2643171806167401
14173.jpg,0.1694915254237288
14174.jpg,0.28735632183908044
14175.jpg,0.46296296296296297
14176.jpg,0.12254901960784313
14177.jpg,0.5
14178.jpg,0.12254901960784313
14179.jpg,0.16910935738444194
1418.jpg,0.6493506493506493
14180.jpg,0.46875
14181.jpg,0.3821656050955414
14182.jpg,0.13129102844638948
14183.jpg,0.1953125
14184.jpg,0.16304347826086957
14185.jpg,0.12254901960784313
14186.jpg,0.42857142857142855
14187.jpg,0.5617977528089888
14188.jpg,0.135196034249662
14189.jpg,0.20202020202020202
1419.jpg,0.13198416190057194
14190.jpg,0.16242555495397942
14191.jpg,0.1953125
14192.jpg,0.12254901960784313
14193.jpg,0.6493506493506493
14194.jpg,0.12254901960784313
14195.jpg,0.4166666666666667
14196.jpg,0.08680555555555555
14197.jpg,0.20053475935828877
14198.jpg,0.12234910277324633
14199.jpg,0.6493506493506493
142.jpg,0.2
1420.jpg,0.3125
14200.jpg,0.09487666034155598
14201.jpg,0.12254901960784313
14202.jpg,0.17064846416382254
14203.jpg,0.18450184501845018
14204.jpg,0.146484375
14205.jpg,0.16741071428571427
14206.jpg,0.6276150627615062
14207.jpg,0.12254901960784313
14208.jpg,0.08578781812982557
14209.jpg,0.15495867768595042
1421.jpg,0.5
14210.jpg,0.1953125
14211.jpg,0.6493506493506493
14212.jpg,0.21978021978021978
14213.jpg,0.4166666666666667
14214.jpg,0.49019607843137253
14215.jpg,0.12254901960784313
14216.jpg,0.1937984496124031
14217.jpg,0.1841620626151013
14218.jpg,0.14423076923076922
14219.jpg,0.22371364653243847
1422.jpg,0.5660377358490566
14220.jpg,0.12254901960784313
14221.jpg,0.14285714285714285
14222.jpg,0.12919896640826872
14223.jpg,0.2413515687851971
14224.jpg,0.09191176470588236
14225.jpg,0.1111111111111111
14226.jpg,0.12254901960784313
14227.jpg,0.29296875
14228.jpg,0.46875
14229.jpg,0.12254901960784313
1423.jpg,0.6493506493506493
14230.jpg,0.15
14231.jpg,0.12254901960784313
14232.jpg,0.14285714285714285
14233.jpg,0.36585365853658536
14234.jpg,0.3303964757709251
14235.jpg,0.625
14236.jpg,0.25
14237.jpg,0.15
14238.jpg,0.1953125
14239.jpg,0.15
1424.jpg,0.25210084033613445
14240.jpg,0.19736842105263158
14241.jpg,0.13020833333333334
14242.jpg,0.6
14243.jpg,0.2604166666666667
14244.jpg,0.10427528675703858
14245.jpg,0.3058103975535168
14246.jpg,0.31282586027111575
14247.jpg,0.46875
14248.jpg,0.16447368421052633
14249.jpg,0.373134328358209
1425.jpg,0.16181229773462782
14250.jpg,0.46875
14251.jpg,0.5628517823639775
14252.jpg,0.3424657534246575
14253.jpg,0.4694835680751174
14254.jpg,0.5
14255.jpg,0.46875
14256.jpg,0.2384737678855326
14257.jpg,0.5
14258.jpg,0.146484375
14259.jpg,0.6493506493506493
1426.jpg,0.146484375
14260.jpg,0.5172413793103449
14261.jpg,0.1124859392575928
14262.jpg,0.15495867768595042
14263.jpg,0.46875
14264.jpg,0.375
14265.jpg,0.46875
14266.jpg,0.6493506493506493
14267.jpg,0.08680555555555555
14268.jpg,0.10040160642570281
14269.jpg,0.28116213683223995
1427.jpg,0.09259259259259259
14270.jpg,0.4166666666666667
14271.jpg,0.1953125
14272.jpg,0.27347310847766637
14273.jpg,0.6
14274.jpg,0.14705882352941177
14275.jpg,0.15495867768595042
14276.jpg,0.1595744680851064
14277.jpg,0.1953125
14278.jpg,0.11574074074074074
14279.jpg,0.3125
1428.jpg,0.09816753926701571
14280.jpg,0.41899441340782123
14281.jpg,0.4166666666666667
14282.jpg,0.40053404539385845
14283.jpg,0.10964912280701754
14284.jpg,0.1953125
14285.jpg,0.30060120240480964
14286.jpg,0.3472222222222222
14287.jpg,0.15495867768595042
14288.jpg,0.5524861878453039
14289.jpg,0.5
1429.jpg,0.075
14290.jpg,0.3125
14291.jpg,0.487012987012987
14292.jpg,0.3694581280788177
14293.jpg,0.32119914346895073
14294.jpg,0.18645121193287756
14295.jpg,0.375
14296.jpg,0.3125
14297.jpg,0.09816753926701571
14298.jpg,0.12254901960784313
14299.jpg,0.2777777777777778
143.jpg,0.24429967426710097
1430.jpg,0.125
14300.jpg,0.3125
14301.jpg,0.4918032786885246
14302.jpg,0.46875
14303.jpg,0.1162340178225494
14304.jpg,0.12254901960784313
14305.jpg,0.12254901960784313
14306.jpg,0.10040160642570281
14307.jpg,0.14285714285714285
14308.jpg,0.1893939393939394
14309.jpg,0.20053475935828877
1431.jpg,0.17045454545454544
14310.jpg,0.46875
14311.jpg,0.4166666666666667
14312.jpg,0.33482142857142855
14313.jpg,0.3826530612244898
14314.jpg,0.14285714285714285
14315.jpg,0.46875
14316.jpg,0.375
14317.jpg,0.39893617021276595
14318.jpg,0.5102040816326531
14319.jpg,0.46875
1432.jpg,0.1450676982591876
14320.jpg,0.46875
14321.jpg,0.28142589118198874
14322.jpg,0.25
14323.jpg,0.6493506493506493
14324.jpg,0.125
14325.jpg,0.25
14326.jpg,0.16251354279523295
14327.jpg,0.12254901960784313
14328.jpg,0.20905923344947736
14329.jpg,0.48859934853420195
1433.jpg,0.33076074972436603
14330.jpg,0.49261083743842365
14331.jpg,0.20833333333333334
14332.jpg,0.14285714285714285
14333.jpg,0.09259259259259259
14334.jpg,0.08680555555555555
14335.jpg,0.2777777777777778
14336.jpg,0.12254901960784313
14337.jpg,0.46875
14338.jpg,0.3694581280788177
14339.jpg,0.4702194357366771
1434.jpg,0.4784688995215311
14340.jpg,0.16357688113413305
14341.jpg,0.4166666666666667
14342.jpg,0.09765625
14343.jpg,0.5639097744360902
14344.jpg,0.060876623376623376
14345.jpg,0.4143646408839779
14346.jpg,0.32858707557502737
14347.jpg,0.21978021978021978
14348.jpg,0.23006134969325154
14349.jpg,0.15495867768595042
1435.jpg,0.49504950495049505
14350.jpg,0.6493506493506493
14351.jpg,0.12254901960784313
14352.jpg,0.21428571428571427
14353.jpg,0.4166666666666667
14354.jpg,0.08522727272727272
14355.jpg,0.546448087431694
14356.jpg,0.625
14357.jpg,0.15487867836861124
14358.jpg,0.3
14359.jpg,0.24509803921568626
1436.jpg,0.12254901960784313
14360.jpg,0.46875
14361.jpg,0.390625
14362.jpg,0.4975124378109453
14363.jpg,0.08680555555555555
14364.jpg,0.0992063492063492
14365.jpg,0.09182736455463728
14366.jpg,0.25
14367.jpg,0.1272264631043257
14368.jpg,0.16429353778751368
14369.jpg,0.15495867768595042
1437.jpg,0.46875
14370.jpg,0.1834862385321101
14371.jpg,0.14285714285714285
14372.jpg,0.6493506493506493
14373.jpg,0.46875
14374.jpg,0.390625
14375.jpg,0.46875
14376.jpg,0.14285714285714285
14377.jpg,0.6493506493506493
14378.jpg,0.11029411764705882
14379.jpg,0.6342494714587738
1438.jpg,0.4807692307692308
14380.jpg,0.11346444780635401
14381.jpg,0.18292682926829268
14382.jpg,0.4166666666666667
14383.jpg,0.2102312543798178
14384.jpg,0.234375
14385.jpg,0.12254901960784313
14386.jpg,0.4166666666666667
14387.jpg,0.5119453924914675
14388.jpg,0.15495867768595042
14389.jpg,0.24311183144246354
1439.jpg,0.5
14390.jpg,0.3125
14391.jpg,0.4966887417218543
14392.jpg,0.5617977528089888
14393.jpg,0.15495867768595042
14394.jpg,0.2025658338960162
14395.jpg,0.20833333333333334
14396.jpg,0.20435967302452315
14397.jpg,0.1953125
14398.jpg,0.08680555555555555
14399.jpg,0.20833333333333334
144.jpg,0.1949317738791423
1440.jpg,0.10964912280701754
14400.jpg,0.12254901960784313
14401.jpg,0.46875
14402.jpg,0.20270270270270271
14403.jpg,0.3058103975535168
14404.jpg,0.12254901960784313
14405.jpg,0.5504587155963303
14406.jpg,0.375
14407.jpg,0.3125
14408.jpg,0.12254901960784313
14409.jpg,0.23885350318471338
1441.jpg,0.3
14410.jpg,0.25929127052722556
14411.jpg,0.3973509933774834
14412.jpg,0.3138075313807531
14413.jpg,0.3460207612456747
14414.jpg,0.12254901960784313
14415.jpg,0.46875
14416.jpg,0.1171875
14417.jpg,0.4166666666666667
14418.jpg,0.5555555555555556
14419.jpg,0.28142589118198874
1442.jpg,0.1
14420.jpg,0.6493506493506493
14421.jpg,0.09765625
14422.jpg,0.5
14423.jpg,0.5769230769230769
14424.jpg,0.14423076923076922
14425.jpg,0.20435967302452315
14426.jpg,0.6493506493506493
14427.jpg,0.10402219140083217
14428.jpg,0.08680555555555555
14429.jpg,0.6493506493506493
1443.jpg,0.46875
14430.jpg,0.49916805324459235
14431.jpg,0.15495867768595042
14432.jpg,0.075
14433.jpg,0.31512605042016806
14434.jpg,0.15495867768595042
14435.jpg,0.11976047904191617
14436.jpg,0.05787037037037037
14437.jpg,0.3952569169960474
14438.jpg,0.20833333333333334
14439.jpg,0.12254901960784313
1444.jpg,0.1056710109193378
14440.jpg,0.5
14441.jpg,0.46875
14442.jpg,0.1571503404924044
14443.jpg,0.3125
14444.jpg,0.19543973941368079
14445.jpg,0.4694835680751174
14446.jpg,0.6493506493506493
14447.jpg,0.42857142857142855
14448.jpg,0.15495867768595042
14449.jpg,0.46875
1445.jpg,0.11797090051120723
14450.jpg,0.5172413793103449
14451.jpg,0.29296875
14452.jpg,0.0946969696969697
14453.jpg,0.12254901960784313
14454.jpg,0.060876623376623376
14455.jpg,0.44642857142857145
14456.jpg,0.15495867768595042
14457.jpg,0.09816753926701571
14458.jpg,0.21961932650073207
14459.jpg,0.6
1446.jpg,0.20053475935828877
14460.jpg,0.2
14461.jpg,0.24509803921568626
14462.jpg,0.4172461752433936
14463.jpg,0.08680555555555555
14464.jpg,0.4166666666666667
14465.jpg,0.1718213058419244
14466.jpg,0.12254901960784313
14467.jpg,0.234375
14468.jpg,0.12254901960784313
14469.jpg,0.6
1447.jpg,0.39113428943937417
14470.jpg,0.6160164271047228
14471.jpg,0.3
14472.jpg,0.46875
14473.jpg,0.3333333333333333
14474.jpg,0.10284538909838875
14475.jpg,0.14285714285714285
14476.jpg,0.1953125
14477.jpg,0.13020833333333334
14478.jpg,0.1937984496124031
14479.jpg,0.09487666034155598
1448.jpg,0.08894159501927068
14480.jpg,0.12254901960784313
14481.jpg,0.6276150627615062
14482.jpg,0.625
14483.jpg,0.3472222222222222
14484.jpg,0.14285714285714285
14485.jpg,0.14285714285714285
14486.jpg,0.14285714285714285
14487.jpg,0.21291696238466998
14488.jpg,0.14285714285714285
14489.jpg,0.4942339373970346
1449.jpg,0.15432098765432098
14490.jpg,0.19736842105263158
14491.jpg,0.16666666666666666
14492.jpg,0.08705745792222867
14493.jpg,0.12254901960784313
14494.jpg,0.12254901960784313
14495.jpg,0.3
14496.jpg,0.46875
14497.jpg,0.15495867768595042
14498.jpg,0.46875
14499.jpg,0.3787878787878788
145.jpg,0.6437768240343348
1450.jpg,0.21978021978021978
14500.jpg,0.4398826979472141
14501.jpg,0.32051282051282054
14502.jpg,0.06510416666666667
14503.jpg,0.1953125
14504.jpg,0.32858707557502737
14505.jpg,0.18726591760299627
14506.jpg,0.4497751124437781
14507.jpg,0.12254901960784313
14508.jpg,0.12
14509.jpg,0.43478260869565216
1451.jpg,0.14940239043824702
14510.jpg,0.3
14511.jpg,0.15495867768595042
14512.jpg,0.21613832853025935
14513.jpg,0.14285714285714285
14514.jpg,0.12254901960784313
14515.jpg,0.1953125
14516.jpg,0.15495867768595042
14517.jpg,0.20270270270270271
14518.jpg,0.19096117122851686
14519.jpg,0.15495867768595042
1452.jpg,0.146484375
14520.jpg,0.12254901960784313
14521.jpg,0.09191176470588236
14522.jpg,0.1372369624885636
14523.jpg,0.12254901960784313
14524.jpg,0.42857142857142855
14525.jpg,0.15673981191222572
14526.jpg,0.24549918166939444
14527.jpg,0.46875
14528.jpg,0.14285714285714285
14529.jpg,0.14285714285714285
1453.jpg,0.15
14530.jpg,0.14285714285714285
14531.jpg,0.14285714285714285
14532.jpg,0.14285714285714285
14533.jpg,0.14285714285714285
14534.jpg,0.19047619047619047
14535.jpg,0.2066115702479339
14536.jpg,0.49019607843137253
14537.jpg,0.2145922746781116
14538.jpg,0.12254901960784313
14539.jpg,0.41899441340782123
1454.jpg,0.15067805123053743
14540.jpg,0.08680555555555555
14541.jpg,0.18879798615481436
14542.jpg,0.21929824561403508
14543.jpg,0.15495867768595042
14544.jpg,0.14285714285714285
14545.jpg,0.15495867768595042
14546.jpg,0.49019607843137253
14547.jpg,0.41841004184100417
14548.jpg,0.12254901960784313
14549.jpg,0.12254901960784313
1455.jpg,0.146484375
14550.jpg,0.625
14551.jpg,0.234375
14552.jpg,0.22026431718061673
14553.jpg,0.10504201680672269
14554.jpg,0.29296875
14555.jpg,0.4580152671755725
14556.jpg,0.15495867768595042
14557.jpg,0.6423982869379015
14558.jpg,0.46875
14559.jpg,0.1996007984031936
1456.jpg,0.2
14560.jpg,0.12254901960784313
14561.jpg,0.12254901960784313
14562.jpg,0.3125
14563.jpg,0.20093770931011387
14564.jpg,0.4166666666666667
14565.jpg,0.24489795918367346
14566.jpg,0.13315579227696406
14567.jpg,0.3125
14568.jpg,0.46875
14569.jpg,0.4975124378109453
1457.jpg,0.08680555555555555
14570.jpg,0.125
14571.jpg,0.6
14572.jpg,0.15625
14573.jpg,0.09816753926701571
14574.jpg,0.46875
14575.jpg,0.15
14576.jpg,0.49019607843137253
14577.jpg,0.12254901960784313
14578.jpg,0.13992537313432835
14579.jpg,0.16731734523145567
1458.jpg,0.19543973941368079
14580.jpg,0.15495867768595042
14581.jpg,0.15495867768595042
14582.jpg,0.40106951871657753
14583.jpg,0.6493506493506493
14584.jpg,0.46875
14585.jpg,0.12254901960784313
14586.jpg,0.14285714285714285
14587.jpg,0.19556714471968709
14588.jpg,0.1595744680851064
14589.jpg,0.2546689303904924
1459.jpg,0.6493506493506493
14590.jpg,0.2516778523489933
14591.jpg,0.12254901960784313
14592.jpg,0.125
14593.jpg,0.15495867768595042
14594.jpg,0.19543973941368079
14595.jpg,0.28116213683223995
14596.jpg,0.09816753926701571
14597.jpg,0.6410256410256411
14598.jpg,0.46875
14599.jpg,0.29296875
146.jpg,0.17035775127768313
1460.jpg,0.6493506493506493
14600.jpg,0.11021307861866275
14601.jpg,0.08680555555555555
14602.jpg,0.1
14603.jpg,0.1953125
14604.jpg,0.3712871287128713
14605.jpg,0.46875
14606.jpg,0.12254901960784313
14607.jpg,0.12254901960784313
14608.jpg,0.18773466833541927
14609.jpg,0.19218449711723254
1461.jpg,0.40540540540540543
14610.jpg,0.15495867768595042
14611.jpg,0.12254901960784313
14612.jpg,0.10533707865168539
14613.jpg,0.6369426751592356
14614.jpg,0.4166666666666667
14615.jpg,0.19607843137254902
14616.jpg,0.5199306759098787
14617.jpg,0.5
14618.jpg,0.3614457831325301
14619.jpg,0.10474860335195531
1462.jpg,0.12254901960784313
14620.jpg,0.09816753926701571
14621.jpg,0.13333333333333333
14622.jpg,0.5
14623.jpg,0.4665629860031104
14624.jpg,0.2994011976047904
14625.jpg,0.14591439688715954
14626.jpg,0.16939582156973462
14627.jpg,0.10533707865168539
14628.jpg,0.1059322033898305
14629.jpg,0.5
1463.jpg,0.14591439688715954
14630.jpg,0.5
14631.jpg,0.12254901960784313
14632.jpg,0.41841004184100417
14633.jpg,0.5244755244755245
14634.jpg,0.12254901960784313
14635.jpg,0.42613636363636365
14636.jpg,0.43923865300146414
14637.jpg,0.46875
14638.jpg,0.15495867768595042
14639.jpg,0.12254901960784313
1464.jpg,0.4
14640.jpg,0.5545286506469501
14641.jpg,0.4830917874396135
14642.jpg,0.12254901960784313
14643.jpg,0.2892960462873674
14644.jpg,0.25
14645.jpg,0.2604166666666667
14646.jpg,0.12254901960784313
14647.jpg,0.09191176470588236
14648.jpg,0.29296875
14649.jpg,0.12254901960784313
1465.jpg,0.38809831824062097
14650.jpg,0.12925463162429987
14651.jpg,0.26019080659150046
14652.jpg,0.12254901960784313
14653.jpg,0.1736111111111111
14654.jpg,0.15495867768595042
14655.jpg,0.2604166666666667
14656.jpg,0.16242555495397942
14657.jpg,0.15625
14658.jpg,0.46875
14659.jpg,0.3
1466.jpg,0.6493506493506493
14660.jpg,0.14285714285714285
14661.jpg,0.4398826979472141
14662.jpg,0.20053475935828877
14663.jpg,0.18281535648994515
14664.jpg,0.25597269624573377
14665.jpg,0.36363636363636365
14666.jpg,0.12254901960784313
14667.jpg,0.6147540983606558
14668.jpg,0.390625
14669.jpg,0.12254901960784313
1467.jpg,0.1695873374788016
14670.jpg,0.12254901960784313
14671.jpg,0.6493506493506493
14672.jpg,0.10533707865168539
14673.jpg,0.125
14674.jpg,0.4166666666666667
14675.jpg,0.1953125
14676.jpg,0.09191176470588236
14677.jpg,0.13654984069185253
14678.jpg,0.20618556701030927
14679.jpg,0.15495867768595042
1468.jpg,0.12931034482758622
14680.jpg,0.4322766570605187
14681.jpg,0.41899441340782123
14682.jpg,0.375
14683.jpg,0.22026431718061673
14684.jpg,0.43352601156069365
14685.jpg,0.1953125
14686.jpg,0.12254901960784313
14687.jpg,0.1953125
14688.jpg,0.20394289598912305
14689.jpg,0.17615971814445097
1469.jpg,0.32679738562091504
14690.jpg,0.3125
14691.jpg,0.5825242718446602
14692.jpg,0.29296875
14693.jpg,0.09191176470588236
14694.jpg,0.12254901960784313
14695.jpg,0.15212981744421908
14696.jpg,0.12254901960784313
14697.jpg,0.2757352941176471
14698.jpg,0.2544529262086514
14699.jpg,0.3516998827667057
147.jpg,0.2958579881656805
1470.jpg,0.06331785563528915
14700.jpg,0.15625
14701.jpg,0.12254901960784313
14702.jpg,0.10533707865168539
14703.jpg,0.078125
14704.jpg,0.12254901960784313
14705.jpg,0.12254901960784313
14706.jpg,0.12254901960784313
14707.jpg,0.12254901960784313
14708.jpg,0.08680555555555555
14709.jpg,0.21978021978021978
1471.jpg,0.15495867768595042
14710.jpg,0.6
14711.jpg,0.15432098765432098
14712.jpg,0.06510416666666667
14713.jpg,0.46875
14714.jpg,0.3125
14715.jpg,0.6072874493927125
14716.jpg,0.33076074972436603
14717.jpg,0.5484460694698354
14718.jpg,0.15625
14719.jpg,0.4172461752433936
1472.jpg,0.5514705882352942
14720.jpg,0.46875
14721.jpg,0.12254901960784313
14722.jpg,0.12254901960784313
14723.jpg,0.12254901960784313
14724.jpg,0.4975124378109453
14725.jpg,0.46875
14726.jpg,0.5660377358490566
14727.jpg,0.15432098765432098
14728.jpg,0.12254901960784313
14729.jpg,0.4166666666666667
1473.jpg,0.12254901960784313
14730.jpg,0.1953125
14731.jpg,0.46875
14732.jpg,0.1510574018126888
14733.jpg,0.1953125
14734.jpg,0.15495867768595042
14735.jpg,0.41899441340782123
14736.jpg,0.6276150627615062
14737.jpg,0.46875
14738.jpg,0.27906976744186046
14739.jpg,0.12254901960784313
1474.jpg,0.2932551319648094
14740.jpg,0.36496350364963503
14741.jpg,0.5
14742.jpg,0.15625
14743.jpg,0.1059322033898305
14744.jpg,0.17094017094017094
14745.jpg,0.3246753246753247
14746.jpg,0.09819967266775777
14747.jpg,0.09191176470588236
14748.jpg,0.32051282051282054
14749.jpg,0.5008347245409015
1475.jpg,0.32858707557502737
14750.jpg,0.14285714285714285
14751.jpg,0.1953125
14752.jpg,0.6
14753.jpg,0.075
14754.jpg,0.46875
14755.jpg,0.4166666666666667
14756.jpg,0.09259259259259259
14757.jpg,0.1723147616312464
14758.jpg,0.4166666666666667
14759.jpg,0.08680555555555555
1476.jpg,0.12919896640826872
14760.jpg,0.4166666666666667
14761.jpg,0.12254901960784313
14762.jpg,0.1875
14763.jpg,0.12254901960784313
14764.jpg,0.3125
14765.jpg,0.32362459546925565
14766.jpg,0.22288261515601784
14767.jpg,0.625
14768.jpg,0.2032520325203252
14769.jpg,0.2332814930015552
1477.jpg,0.3125
14770.jpg,0.1953125
14771.jpg,0.3125
14772.jpg,0.43731778425655976
14773.jpg,0.11904761904761904
14774.jpg,0.10653409090909091
14775.jpg,0.5703422053231939
14776.jpg,0.09259259259259259
14777.jpg,0.46875
14778.jpg,0.49504950495049505
14779.jpg,0.5555555555555556
1478.jpg,0.3125
14780.jpg,0.625
14781.jpg,0.12254901960784313
